พ.ศ.,เม.ย.,พ.ค.,มิ.ย.,ก.ค.,ส.ค.,ก.ย.,ต.ค.,พ.ย.,ธ.ค.,ม.ค.,ก.พ.,มี.ค.,"รวม
(ล้าน ลบ.ม.)",station_id,station_name,source_file
2565,29.75,77.54,43.60,211.77,424.27,426.30,312.59,103.00,70.12,47.88,38.08,29.14,"1,814.03",Sw.5A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี SW.5A บ้านท่าโป่งแดง อ.เมือง จ.แม่ฮ่องสอน,trend_Sw.5A.pdf
2566,18.68,46.83,46.19,85.13,200.91,454.57,361.57,152.42,78.85,54.49,35.62,26.50,"1,561.77",Sw.5A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี SW.5A บ้านท่าโป่งแดง อ.เมือง จ.แม่ฮ่องสอน,trend_Sw.5A.pdf
2567,18.41,41.71,143.80,182.95,879.40,798.38,542.73,309.94,,,,,"2,917.32",Sw.5A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี SW.5A บ้านท่าโป่งแดง อ.เมือง จ.แม่ฮ่องสอน,trend_Sw.5A.pdf
ค่าเฉลี่ย,28.93,53.84,76.42,152.46,352.36,406.55,227.51,129.35,75.04,53.68,35.89,31.06,"1,623.10",Sw.5A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี SW.5A บ้านท่าโป่งแดง อ.เมือง จ.แม่ฮ่องสอน,trend_Sw.5A.pdf
2537,13.14,46.50,71.77,88.60,381.24,413.23,174.86,76.31,73.13,23.37,6.80,4.70,"1,373.64",G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2538,9.48,39.92,17.26,46.47,338.94,408.92,132.89,101.35,59.12,25.35,18.55,11.19,"1,209.44",G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2539,12.44,36.37,42.44,35.39,190.02,198.04,143.19,120.98,50.41,17.00,4.88,2.50,853.64,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2540,6.48,21.00,15.54,58.51,109.26,216.48,157.35,83.27,39.55,5.15,3.51,2.97,719.08,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2541,1.90,18.52,29.70,36.47,55.74,124.37,10.69,31.24,12.55,2.15,1.41,0.91,325.65,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2542,11.91,45.99,25.22,6.73,53.15,188.99,110.77,90.62,42.70,15.79,7.71,7.51,607.09,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2543,15.90,54.79,35.72,97.31,108.55,102.72,64.35,53.05,24.66,4.54,1.45,7.98,571.00,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2544,2.57,56.58,52.25,78.67,331.47,200.95,121.63,99.09,50.85,25.61,16.40,6.39,"1,042.47",G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2545,8.87,88.90,49.56,15.15,84.03,278.92,103.23,181.99,91.83,62.24,25.32,11.96,"1,002.00",G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2546,11.81,21.51,17.06,16.07,90.29,318.06,56.09,58.98,44.79,1.54,0.87,1.24,638.31,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2547,2.48,51.93,86.82,93.76,209.28,390.92,165.73,130.05,85.29,24.04,13.05,16.95,"1,270.30",G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2548,7.68,8.12,16.87,70.79,110.49,298.43,178.67,145.97,76.13,17.93,8.15,6.04,945.27,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2549,13.53,41.46,32.70,37.65,150.75,241.54,104.09,47.80,26.07,3.21,0.90,1.19,700.91,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2550,10.63,90.56,39.32,26.38,92.59,104.51,163.02,98.72,35.38,1.89,1.05,1.95,666.00,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2551,6.40,46.27,51.26,37.52,145.01,173.64,79.28,118.89,53.97,2.97,0.78,2.34,718.34,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2552,3.17,39.13,56.03,41.87,71.58,135.19,89.19,61.95,33.44,5.42,1.11,1.36,539.44,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2553,3.41,6.14,8.11,11.18,188.20,212.76,153.61,91.05,30.64,3.83,2.20,4.07,715.20,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2554,10.63,84.76,43.50,73.29,341.41,402.20,243.88,138.99,85.15,16.59,9.76,15.78,"1,465.94",G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2555,4.88,52.08,26.14,24.41,40.54,146.99,56.97,64.98,41.94,3.27,2.56,3.98,468.74,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2556,1.38,4.41,7.88,51.78,122.85,154.36,163.13,102.45,78.04,10.84,2.06,0.47,699.66,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2557,4.67,21.64,15.19,68.63,143.27,247.43,78.71,96.42,35.19,12.35,3.40,4.31,731.21,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2558,6.06,9.43,3.88,8.73,22.81,15.33,6.70,22.47,17.13,14.20,0.66,0.43,127.84,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2559,0.88,2.60,14.81,15.86,60.62,117.08,77.11,118.22,61.19,25.56,4.01,1.34,499.29,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2560,2.85,36.53,17.70,181.89,81.88,131.03,273.14,98.15,56.09,15.26,5.59,6.09,906.19,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2561,9.83,36.82,42.80,56.59,125.75,98.98,173.86,92.49,46.25,17.91,7.25,5.73,714.26,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2562,4.65,2.92,8.36,2.27,122.89,50.31,3.64,10.39,4.05,1.00,0.78,0.73,211.98,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2563,2.31,12.05,5.66,10.16,117.18,26.98,10.18,33.67,7.46,0.44,0.65,0.20,226.93,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2564,2.19,12.00,17.59,17.39,26.23,80.79,79.18,83.06,17.29,5.25,2.43,2.26,345.67,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2565,6.39,126.49,14.31,138.34,271.28,297.41,240.16,81.77,45.71,2.53,1.94,2.45,"1,228.77",G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2566,3.34,25.07,8.88,9.75,28.11,154.77,145.83,107.72,29.72,4.96,3.24,3.68,525.06,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2567,6.10,23.58,31.34,17.78,246.11,239.87,230.83,88.57,,,,,884.18,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
ค่าเฉลี่ย,6.73,38.02,29.14,48.59,140.51,197.71,118.70,88.07,45.19,12.41,5.28,4.62,734.98,G.8,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี G.8 บ้านต้นยาง อ.แม่ลาว จ.เชียงราย,trend_G.8.pdf
2537,138.33,273.46,"1,719.96","1,367.37","1,088.81","3,808.17","3,917.55",189.65,356.05,155.61,194.31,201.74,"13,411.01",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2538,142.65,255.14,493.17,501.12,"2,652.39","6,775.57","10,033.55","3,915.30",865.99,142.65,162.43,222.57,"26,162.52",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2539,256.72,"1,446.69","1,734.63",507.58,"1,151.93","3,359.90","7,247.79","5,412.83","1,478.35",97.24,108.51,122.43,"22,924.58",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2540,123.17,118.91,94.96,84.90,91.67,992.31,"1,367.00",106.09,87.93,71.81,130.53,207.14,"3,476.41",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2541,257.10,195.40,98.52,648.58,243.51,391.73,888.17,122.28,98.07,111.35,160.40,185.05,"3,400.15",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2542,197.53,"1,985.87","1,533.63",217.31,305.58,"2,422.56","4,887.79","5,347.32",652.75,137.01,200.39,258.79,"18,146.54",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2543,338.78,994.63,"1,457.12","1,170.17","1,063.96","2,855.23","4,544.53","2,213.92",182.87,191.03,228.77,491.31,"15,732.31",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2544,110.57,841.69,"1,246.71",360.41,"2,399.12","2,777.34","3,998.31","2,519.78",306.68,104.63,114.00,151.08,"14,930.30",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2545,155.15,191.04,226.10,189.17,674.95,"4,821.23","7,588.43","4,683.32","1,430.29",154.52,197.07,414.91,"20,726.18",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2546,292.64,264.60,625.74,876.03,"1,176.46","2,300.18","2,293.70",187.35,122.02,120.00,198.03,155.34,"8,612.08",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2547,143.88,219.40,"1,298.75","1,273.10","2,210.75","2,231.86","1,671.86",158.04,149.65,138.02,131.36,170.18,"9,796.84",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2548,206.17,173.29,184.15,190.54,262.84,"2,780.32","2,999.49","1,329.63",155.64,155.08,120.00,160.97,"8,718.12",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2549,93.38,886.27,"1,998.48","1,839.36","1,250.44","4,197.21","9,181.05","4,377.49",389.19,188.90,109.23,146.05,"24,657.07",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2550,170.10,"2,185.89","1,058.17","1,357.04",884.28,"3,171.09","4,678.16","1,511.08",140.40,136.70,134.46,132.92,"15,560.29",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2551,149.84,997.72,"1,140.37",750.17,"1,204.87","2,610.92","3,352.53","4,291.54",296.17,133.46,120.45,166.29,"15,214.33",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
